SCC: ,NOX (kg),PM25-PRI (kg),SO2 (kg),VOC (kg),SCC_descriptions,total[Emissions],total[NOx],total[PRI],total[SO2],total[VOC],total[NH3],tot_deathsE,deaths_whiteE,death_blackE,death_nativeE,death_asianE,death_otherE,death_latinoE,death_povertyE,death_twoxpovE,tot_deathsnox,deaths_whitenox,death_blacknox,death_nativenox,death_asiannox,death_othernox,death_latinonox,death_povertynox,death_twoxpovnox,tot_deathspri,deaths_whitepri,death_blackpri,death_nativepri,death_asianpri,death_otherpri,death_latinopri,death_povertypri,death_twoxpovpri,tot_deathsvoc,deaths_whitevoc,death_blackvoc,death_nativevoc,death_asianvoc,death_othervoc,death_latinovoc,death_povertyvoc,death_twoxpovvoc,tot_deathsso2,deaths_whiteso2,death_blackso2,death_nativeso2,death_asianso2,death_otherso2,death_latinoso2,death_povertyso2,death_twoxpovso2,tot_deathsnh3,deaths_whitenh3,death_blacknh3,death_nativenh3,death_asiannh3,death_othernh3,death_latinonh3,death_povertynh3,death_twoxpovnh3
2310010200,755414.417173455,0,4011646.84024449,245502444.877708,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well tanks - flashing & standing/working/breathing""",6737.7127138777,437.5777191635,2997.092239855,1389.1130831581,136.3446254297,1777.5850462713,3405.2824338009,2403.8749648385,492.7693605803,38.0406820496,83.8423602805,74.3776259292,312.3774407636,516.4998805652,2147.3282892773,260.2188238986,199.4261450854,27.6871882926,3.8403297354,4.4803607989,5.7582281271,19.0265719118,38.2933905965,163.4914319336,1516.5257044951,1056.211739484,229.7009132517,18.7528356263,37.065086851,33.884249369,140.9108801952,232.4556436333,952.7707668075,684.3325062823,481.8380900455,98.8947134803,5.7456622187,18.4398887918,14.4410497715,64.9731020342,102.8682774425,434.2479167761,74.5002296139,52.80285709,10.6143768613,1.2988441991,1.3313231833,1.6993380239,6.7534902876,11.5972246897,45.8783835693,864.552799293,610.1974613917,124.9186621553,8.2990914501,22.4037469932,18.4676006808,80.2662368399,130.477116915,547.738521309
2310021310,0,0,0,4636300.33010355,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Pneumatic Pumps""",162.6907465249,10.1545567154,83.7669208554,25.1409728957,2.9566069835,40.6716890749,66.0438409439,47.6975075627,6.0057470548,0.5343212563,1.6869481772,1.3486898384,8.7706269993,9.1927130695,43.0933362083,4.7562915637,3.7247725547,0.3243932318,0.029202235,0.0850664344,0.090370507,0.5024865979,0.6477777289,3.0669159722,31.0038077739,21.9893176418,2.4917783831,0.3134843964,0.7837066584,0.6361454412,4.7893752075,4.2940336993,20.3143618063,12.1358565212,8.8991991651,1.438611861,0.0612825879,0.3317378644,0.2452234201,1.1598016266,1.7222658267,7.8620697163,1.2641560093,0.9387384511,0.0706804258,0.0249945618,0.0205944778,0.0243880656,0.1847600249,0.1762345094,0.8103259596,16.8783494406,12.1418387628,1.6800874201,0.1052956563,0.4657287341,0.352450894,2.132947965,2.3516608666,11.0361466064
2310122100,0,0,0,25.2736842201,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Exploration;Mud Degassing""",0.0024622131,9.77089488778931E-05,0.0012654196,0.0004525726,6.31539358173345E-05,0.0005833581,0.0008659597,0.0003751534,0.0001608724,0.000002954,3.38627208983208E-05,1.22804823796632E-05,0.0002808366,0.0001489933,0.0005105556,4.1812233806051E-05,0.000021408,6.88850794014692E-06,2.17444021284183E-07,1.44685664630684E-06,6.59746611648864E-07,1.11917119650468E-05,0.000006557,2.53872539377819E-05,0.0004600181,0.0001894045,9.44856153896806E-05,1.41193553131285E-06,1.74032966549958E-05,6.23922713678176E-06,0.0001510736,8.18786448139318E-05,0.0002666724,0.0001469341,6.79314907386612E-05,2.22352329522498E-05,5.88442510289144E-07,6.12938340911528E-06,2.26735550494821E-06,4.77821695291459E-05,2.42832942183766E-05,0.000088745,2.50955958225055E-05,1.06397091825915E-05,4.89247605948701E-06,7.1371865566264E-08,8.37864870803856E-07,3.22644758753483E-07,8.33152906824423E-06,4.38029749187275E-06,1.45805977902611E-05,0.0001920996,8.57697862962993E-05,3.23705944977133E-05,6.64798848773269E-07,8.04531805815024E-06,2.79150792806277E-06,6.24576198148408E-05,0.000031894,0.0001151702
2310021403,15623821.2485344,105754.990134428,6534.525421097,327927.864384196,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines 500+ HP w/NSCR""",676.9651945738,34.0657835917,388.264180343,100.0983653537,29.3690956304,125.167769655,245.8624706265,129.0637473523,26.0543155265,1.922243655,5.3800839735,4.5011337189,78.94094614,44.8514536299,141.7999660822,16.8986173159,10.3270089395,1.6426974573,0.1852721305,0.2968823624,0.3500467612,4.0967096496,2.9083664413,9.8666676294,123.0661057398,58.0104131273,11.9411636877,0.823106615,2.6888011645,2.0233750382,47.5792459571,23.9142303773,69.2821188476,45.3074924755,27.4456739673,5.6832852298,0.4399949637,1.0598746069,0.9869467557,9.6917169222,7.4092654771,27.2036492223,8.1981377577,3.3648533881,0.6100119724,0.0439511919,0.1417498897,0.1069609297,3.9306103709,1.705572006,4.4468113828,52.2438976267,29.8815405141,6.1708703816,0.4294906493,1.1904261937,1.0326645245,13.538905314,8.8772056921,30.9260300554
2310023310,0,0,0,6070152.82373538,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Pneumatic Pumps""",230.3858782832,13.6593456678,117.8235961438,39.5658522452,5.2570262902,54.0800579361,136.9016443027,91.1532362021,31.2192974548,0.9148090719,2.3380407887,2.2058652197,9.070395732,23.4976305931,81.8092208147,8.6934911137,6.2775369356,1.5199202386,0.0655448797,0.1170948055,0.1463246884,0.5670695718,1.4590609039,5.1873333752,68.4278257529,43.8752268328,16.9498128731,0.52771862,1.1459943347,1.0595590143,4.8695141902,12.0784124394,40.4430753141,23.8621186009,16.433945061,4.991071422,0.1220136879,0.4512946393,0.414910209,1.4488836047,3.9157112201,14.5335142292,3.3056116586,2.2162303834,0.749351995,0.0341374423,0.0428077433,0.0487216829,0.2143624165,0.5948153437,1.9204128435,32.5701352336,22.3267043131,6.9932638107,0.1652600432,0.5802882678,0.535928658,1.9686901612,5.4408994628,19.7017237132
2310030210,,,,80799304.8276885,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas Liquids; Gas well tanks - Flashing & Standing/Working/Breathing""",3631.4774390569,285.873604142,2215.3131432781,425.0310827467,82.8275856822,622.4320232079,1280.6661649291,918.7484456909,110.0818694387,5.4447129699,29.7547930966,24.6334763806,192.0028647045,176.1490165018,837.9446493693,106.275585875,81.8388142688,6.2770495494,0.5121972874,1.7991360933,1.8720407846,13.9763476623,14.2764388087,69.0616599325,667.8723038056,462.7321506479,48.172215664,2.9173082144,15.4452524623,12.9544895834,125.6508849136,90.8388343524,439.6521524115,211.8755413897,159.2453264398,25.0912025678,0.8385869575,5.2128866562,4.0738885158,17.4136503503,29.9142556943,137.2756556176,25.221844736,18.4319744253,1.3506666859,0.1266473657,0.4327645859,0.4548840751,4.4249074985,3.3971124371,16.4079602002,262.4896376097,192.048571085,29.0592127961,1.0176657368,6.7697091345,5.1694756748,28.4250031589,36.7430034387,171.0674875458
2310021351,53399239.1102799,824615.062749563,24389.9684730772,906172.045153713,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Lateral Compressors 4 Cycle Rich Burn""",3093.4327750707,153.3432230767,1322.7954785641,681.3921379574,46.1721365943,889.7297988783,1526.3936790514,1065.8860245212,247.1234266632,7.3422761335,48.7587204463,30.3330195138,126.9502125874,222.6739543318,984.1983524577,93.5061740467,70.321983382,12.6246619795,0.6783416031,1.9105485899,1.8600240946,6.110614449,13.9901268133,58.6880272377,677.3316793081,474.4956117672,111.3973721242,3.5241358623,20.3861628027,13.5730010944,53.9553960039,101.0858794623,432.6762631626,308.7919774711,207.6025589074,52.6012508505,1.267568746,11.5739860349,6.1504973715,29.5961157208,43.7084134959,202.4103887879,29.3213012838,21.9371628536,4.3623975317,0.2054258655,0.5293150303,0.5700591727,1.7169408458,4.6247991048,18.0300114734,416.2868845615,290.7478214685,65.8877816092,1.6621735937,14.3298414974,8.1587429418,35.50052369,59.0759542718,271.6800349271
2310012515,0,0,0,0.3293969956,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Valves: Oil""",1.61204278757047E-05,0.000000705,7.43307988645685E-06,3.5062767150764E-06,4.05840009862356E-07,4.07020341181466E-06,6.09754724278874E-06,2.80776950843984E-06,7.12707679572888E-07,2.72069921943492E-08,1.63937854845629E-07,9.91561205042477E-08,2.28676907554643E-06,1.04413047931446E-06,3.58870517180006E-06,3.33905328641609E-07,1.80621571387727E-07,3.52484593323E-08,2.31258493679629E-09,7.33932950332442E-09,6.11954995607875E-09,1.02263832423481E-07,5.37400786406555E-08,1.99596559496092E-07,0.000002825,1.25927855057382E-06,3.60133009613444E-07,1.15616925301621E-08,0.000000076,4.47717345242182E-08,1.07320503668301E-06,4.93166497659238E-07,1.64809887659805E-06,1.29160953940292E-06,6.1236943293648E-07,1.37837562829472E-07,6.52437542352521E-09,3.64779212255797E-08,2.1852227270975E-08,4.76548017494653E-07,2.1674600685622E-07,7.68943880632032E-07,0.000000168,7.64200750647714E-08,1.85228957191548E-08,5.2275581701555E-10,3.64391474279784E-09,2.53974029034124E-09,6.6316770468331E-08,2.89078484630752E-08,9.79083922973213E-08,0.000001479,6.79052592429767E-07,0.000000161,6.2852493519096E-09,4.04482214452529E-08,2.38719358825556E-08,5.68427330939569E-07,2.51563584245544E-07,8.74126033240515E-07
2310030401,0,0,0,81864.63748365,"""Industrial Processes;Oil and Gas Exploration and Production;Natural Gas Liquids;Gas Plant Truck Loading""",3.8432770576,0.200922511,2.0409003423,0.4745023019,0.0587492159,1.0682026865,1.3454540925,0.9702794108,0.1009438237,0.0064845385,0.0346795318,0.0284911074,0.2045756786,0.1840829802,0.8921234588,0.0862018817,0.0675821313,0.0054967901,0.0004683073,0.0016571416,0.0016634035,0.0093341078,0.0115870564,0.0563553819,0.6569378317,0.4653016879,0.0430054484,0.0032467425,0.0174011969,0.0140833602,0.1138993946,0.089430781,0.4379809835,0.2100970201,0.1555288452,0.0224412441,0.000943704,0.0051574953,0.0042293749,0.0217963565,0.0297432956,0.1365282368,0.0229866592,0.0173597075,0.0011823004,0.0001238911,0.0004249955,0.0004644863,0.0034312783,0.0029593444,0.0152416835,0.3692246172,0.2645029552,0.0288178548,0.0017018622,0.0100385274,0.0080503537,0.0561130634,0.0503616763,0.2460130787
2310021309,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310010800,0,0,0,1453800.2499,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well truck loading""",42.0584105942,2.66436466,20.8630951906,6.558403702,0.6935603042,11.2789867373,15.9837561336,11.8462614971,1.332259961,0.1097085317,0.3934497994,0.3279334188,1.9741429079,2.1874726561,10.546550088,1.2322605365,0.9875400168,0.0775413713,0.0096289475,0.0220576715,0.0230351588,0.1124573698,0.1637598626,0.8056262153,7.2690907504,5.3234761164,0.5335771538,0.0623708779,0.1807411764,0.1535040822,1.0154213309,0.9873713375,4.8219860683,2.9744071797,2.2177631058,0.3256982251,0.0131463861,0.0741605564,0.0582123463,0.2854265602,0.4184811523,1.9366246995,0.2716370796,0.213783838,0.0149447259,0.0039776395,0.0046594508,0.0056515057,0.0286199191,0.0352421431,0.1792010574,4.2356958106,3.1032045124,0.3804842667,0.0205638423,0.1118166083,0.0875145145,0.5321120628,0.5825349636,2.8026605774
2310021500,474915.339114,10869.89067,1162.5575775,295766.803995,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well completion - flaring and venting""",132.3328108948,4.021769038,56.6233287491,28.0096292915,1.2849589709,42.3931248454,49.6214211967,31.5474604363,6.310763955,0.0702521717,3.1025009158,0.9454408053,7.6450029347,6.2102723941,34.5460527998,1.7150741784,1.2637446824,0.1587484305,0.0025115739,0.0755672471,0.0301256488,0.1843765957,0.2050534027,1.188343931,21.8368633089,14.0934435547,2.7209565075,0.0303902232,1.3241310723,0.4124167573,3.255525205,2.7479793676,15.1488102269,9.8906017154,5.9017918387,1.3873629217,0.0142342167,0.6885830689,0.194854002,1.7037756719,1.2433137222,6.9269839907,0.5772435984,0.4475031922,0.0464947078,0.000803395,0.0214969908,0.0099178436,0.0510274691,0.0673729938,0.4008717493,15.5987484794,9.8391238705,1.9968715025,0.0223087412,0.9925435158,0.2980744266,2.4498264293,1.9461869833,10.8790445745
2310021505,0,0,0,37818233.4582278,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives:  Valves""",1569.2658310731,88.8486875025,714.3048964483,317.9697535911,31.6594328071,416.4830607241,814.1458900351,578.8200340089,116.148780788,7.3256970097,20.1138214702,18.9052929978,72.8322643338,124.6996045955,510.6748895124,56.5752252323,42.8880625566,6.1989948227,0.7331710231,0.9897291879,1.4182406166,4.3470270728,8.8303255938,34.6633235611,368.9041013112,260.607542379,50.970380687,3.6541725225,8.9050926386,8.7785248362,35.9883884978,57.7853624283,229.3804966257,159.1621606087,110.9344362423,25.8123795068,1.1496816591,4.3726954206,3.5437427197,13.3492251795,23.5649883382,101.4571882433,18.083019431,13.1919466342,1.9835135295,0.2344990273,0.3097396016,0.4364112292,1.9269094187,2.9783463938,10.8721844075,211.1278701172,150.9822307203,31.147784652,1.5504173881,5.5302478258,4.7200840694,17.1971056085,31.4929468386,134.1224302174
2310011504,0,0,0,4059301.5173507,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives:  Pumps""",149.435944191,8.9176232124,74.8680989508,27.1729157297,4.0693867713,34.4079195268,73.8940068111,45.5751534138,8.5614307578,0.809792765,1.6604633585,1.6970889011,15.5900775637,11.9530296761,44.2872656236,5.5136901827,3.7739332479,0.5395131342,0.0786581715,0.0955535898,0.136612215,0.8894198223,0.8732047843,3.2931998434,35.5119072134,20.8703279526,3.9694087917,0.354959213,0.8190764626,0.777253346,8.7208814073,5.8362008487,21.1008704463,14.009529964,9.1970735982,1.793304861,0.1751461081,0.3157629156,0.350758682,2.1774837974,2.2299402797,8.5113719486,2.1038594541,1.2347985347,0.2035406947,0.0202981986,0.0403044497,0.0429772974,0.5619402762,0.3436252849,1.2337296563,16.7487855616,10.4954855707,2.0551092981,0.1806588455,0.3896377098,0.3893463797,3.2385477534,2.6690261603,10.1444751276
2310022501,0,0,0,1.3159681946,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Connectors: Gas Streams""",0.0001282041,5.08757260639857E-06,6.58887096031657E-05,2.35647975349785E-05,3.28834524389969E-06,3.03746350364445E-05,4.50893291998925E-05,1.95337021739303E-05,8.37639605003478E-06,1.5381040647605E-07,1.76318378804139E-06,6.39427528479996E-07,1.46228092057459E-05,7.75787918684922E-06,2.65839168265765E-05,2.17709790174578E-06,1.11467805256286E-06,3.5867397087035E-07,1.1322008215173E-08,7.5335271735827E-08,3.43519829022095E-08,5.82736611066928E-07,3.41412973397456E-07,1.32187355468279E-06,2.39525213901363E-05,0.000009862,4.91973068800615E-06,7.35175519074904E-08,9.06165157417545E-07,3.24867814029852E-07,7.86622232010773E-06,4.26331426091484E-06,1.38852658760914E-05,7.65064410307741E-06,3.53709464096858E-06,1.15775507413148E-06,3.06393678845936E-08,3.1914771255929E-07,1.18057928993254E-07,2.48794936596431E-06,1.26439605694074E-06,4.6208246354921E-06,1.3066887690509E-06,0.000000554,2.54743147276674E-07,3.71614009101511E-09,4.36264056928882E-08,1.67994908079997E-08,4.33813947086295E-07,2.28075633084635E-07,7.59188475851127E-07,1.00023528537957E-05,4.465907121829E-06,1.68548937053082E-06,3.46151026780906E-08,4.18908104810866E-07,1.453497782848E-07,3.25208336568145E-06,1.66067672111643E-06,5.99674844517376E-06
2310021605,,,,928558.2786,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Compressor Shutdowns""",29.5397344501,1.7930824245,14.8545532783,4.4224874001,0.483228692,7.9863826552,10.9478767815,8.0659129766,0.9083767146,0.0617908428,0.2739428,0.2258742791,1.4119791551,1.5043118826,7.2272587856,0.8149722156,0.6504664226,0.0521086816,0.0052786316,0.0148600069,0.0152645251,0.0769939474,0.108896501,0.5325632152,5.005813595,3.6359647505,0.3675125683,0.0323601736,0.1276667133,0.1061189862,0.7361903934,0.6845412238,3.3224497769,1.9994659449,1.4887243609,0.2189614231,0.0087551699,0.049737222,0.0392979026,0.1939898664,0.2818330376,1.3011028034,0.1809396505,0.1410998147,0.0104975823,0.0017430615,0.0032686519,0.0037859747,0.0205445649,0.0238782957,0.1193608812,2.9464259078,2.1494732224,0.2592890718,0.01365098,0.0784034071,0.0614010831,0.3842081406,0.4051282989,1.9516063323
2310011201,0,0,0,35148089.9205832,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Tank Truck/Railcar Loading: Crude Oil""",1056.2051724138,64.8400440589,495.4532539077,210.2883329158,26.186088397,259.4374531345,500.7166902813,317.7268568523,58.2506588738,5.4282808978,12.9282814824,11.1936796387,95.1889323046,78.3694870738,305.5348902811,37.9695110995,26.6048275113,3.5384365494,0.5433719538,0.7318776473,0.8997750831,5.65122234,5.8244455356,23.0648529826,225.3376325233,138.5417811401,26.0224054536,2.3359191785,6.219347583,4.8841004075,47.3340786103,35.4423632523,137.10713054,103.5424127241,67.9564726631,12.8239288314,1.1864526487,2.5467315587,2.4722955696,16.5565314324,16.1772411013,63.5605727035,12.8494936118,7.7882793361,1.2412086543,0.1330092521,0.28566534,0.2546449818,3.1466860362,2.0221559179,7.6735541138,120.8045495059,76.7125799429,14.6056389402,1.2270435539,3.1390363267,2.6781192986,22.4421314084,18.8697103948,74.0022316649
2310021501,0,0,0,8958720.11308285,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives: Connectors""",381.2866572983,21.8727019725,172.9505481793,77.4554573583,7.509777899,101.4981718892,202.3378421521,144.793287262,28.8539874268,1.9274700193,4.9059334213,4.8840104395,16.9731537265,31.1914272619,126.506927169,14.2650719469,10.8547729746,1.5365725122,0.2051254954,0.2468904401,0.3799172461,1.0417932913,2.2546294718,8.691969789,91.7853330087,65.4283629204,12.6036041302,0.9477910065,2.1869850323,2.2903140346,8.3282759445,14.4539029292,56.896528613,39.4168466199,27.5697327406,6.4601050019,0.3011281662,1.0526836225,0.8931452684,3.1400518512,5.8763591815,25.0477061492,4.498967353,3.3317058871,0.482674148,0.0611273819,0.0774213091,0.1167712709,0.4292673582,0.7430790833,2.6988353486,52.3512131488,37.5934678222,7.7687209192,0.4119897393,1.3415195341,1.2032216049,4.0322935668,7.8600705707,33.1595505019
2310021602,,,,7373307.6571485,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Recompletions""",342.4298344764,18.901677185,184.8188771326,42.2038892318,5.5740480355,90.9313428915,121.4945643428,87.5327439034,9.3328926923,0.6126699918,3.0675613652,2.5570006358,18.3916955807,16.6702449212,80.288292334,8.0297546641,6.2739202112,0.5115138064,0.0432751395,0.1503896476,0.1537234796,0.8969323739,1.0824598851,5.2333919039,59.7673372491,42.2001512041,3.9932513666,0.3153868409,1.5450165949,1.2709183661,10.4426127518,8.151686875,39.7150974666,19.1576362637,14.2121556231,2.0824400294,0.0870559313,0.4657213675,0.385515481,1.9247478321,2.7180845336,12.4245763384,2.1636102797,1.6225218751,0.1110787681,0.0140919876,0.0387541074,0.0430952966,0.3340682394,0.281926118,1.4255013912,32.3334621451,23.1953595855,2.6332462122,0.1526417914,0.8664880145,0.7028414846,4.782885019,4.4303161311,21.4609862018
2310022090,713.7151163037,13.5003028796,4.2609713967,39.065263973,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Boilers/Heaters: Natural Gas""",0.073643055,0.0029282324,0.0377718156,0.0135845881,0.001888208,0.0174702109,0.0259384316,0.0112519429,0.0047812044,8.90536513523094E-05,0.0010076576,0.0003689737,0.0084395992,0.0044624086,0.0152923104,0.0012559416,0.0006439072,0.0002051516,6.582908400305E-06,4.30841937932642E-05,1.98931593041939E-05,0.0003373225,0.0001970795,0.0007622935,0.0137421541,0.0056666703,0.0028029414,4.24367533565774E-05,0.0005171383,0.0001869609,0.0045260064,0.0024451055,0.0079672583,0.0044240996,0.0020467359,0.0006643498,1.78382519272964E-05,0.0001829998,6.84401592397941E-05,0.0014437356,0.000731449,0.002671066,0.0007509198,0.0003188304,0.0001451256,2.13963460552167E-06,2.48957271104078E-05,9.6882333976165E-06,0.0002502402,0.0001310322,0.0004363148,0.0057653112,0.0025757971,0.0009636344,2.00560898244954E-05,0.0002395394,8.39912356431932E-05,0.0018822931,0.0009577415,0.0034553747
2310022506,0,0,0,37.1653192119,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Other: Gas""",0.0036207203,0.0001436824,0.001860818,0.0006655145,9.28687939309478E-05,0.0008578365,0.0012734062,0.0005516685,0.0002365652,4.34388898247662E-06,4.97956309982088E-05,1.8058626879794E-05,0.0004129744,0.0002190967,0.0007507794,6.14854960651058E-05,3.14807244244076E-05,1.01296472707531E-05,3.19754678003361E-07,2.12762422387025E-06,9.70167025317227E-07,1.64575783187029E-05,9.64215142539383E-06,3.73323273647843E-05,0.0006764633,0.000278522,0.0001389424,2.07627135415814E-06,2.55918050877017E-05,9.17487378159306E-06,0.0002221559,0.0001204037,0.0003921457,0.0002160687,9.98942221761624E-05,3.26972232842589E-05,8.6531322284786E-07,9.01334693928711E-06,3.33417875506387E-06,7.02643665673249E-05,3.57089293398778E-05,0.0001305008,3.69034469323412E-05,1.56458505451616E-05,7.19445435944779E-06,0.000000105,1.23209326556044E-06,4.7445394731051E-07,1.22516414932277E-05,6.44129164896237E-06,0.000021441,0.0002824853,0.0001261257,4.76014200597656E-05,9.77596245796741E-07,1.18307602110211E-05,0.000004105,9.18448466997026E-05,4.69006205074571E-05,0.0001693595
2310111100,,,,44315235.1183386,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Exploration;Mud Degassing""",1488.4212821739,94.7036580785,660.1917074623,315.6125497086,31.3287445207,386.5846224039,777.118342553,541.3800062914,91.2849571154,8.5231440231,17.7739293311,18.6126911754,99.5436149823,118.7508049486,483.4008166178,60.0471860207,45.2965244823,5.3879357146,0.8694993843,0.9955597464,1.5112350501,5.9864316902,9.0233923488,37.0505973376,341.1267286113,234.8640310949,39.1869193299,3.9893651901,7.7113975105,8.3237927132,47.0512229317,52.6185906874,211.1733083552,161.8038328727,112.3848276763,20.8643870566,1.5318353629,4.0063893593,3.7756092742,19.2407841965,24.5831733448,101.4094097631,17.3642708886,11.9635067406,1.5590463049,0.2499804217,0.2819776781,0.4239777049,2.8857820504,2.7325475293,10.4597106073,196.4882245452,136.6724933688,24.2619208774,1.876077744,4.7735014335,4.5687021781,24.3355290374,29.7480884886,123.1332665546
2310021603,51129.6880804023,18.1437,2081448.98039221,65756332.0897048,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Blowdowns""",2748.842870896,162.4971644615,1233.4280967989,555.6087065624,44.597977773,752.7109253001,1324.8553509574,957.1109089796,160.1218530283,11.7288125637,37.9202092977,29.8729235831,128.1006440896,189.6676346592,855.5195057215,93.917516156,73.3427132248,8.2985170775,1.0322686125,1.7765532271,2.1903496107,7.2771144606,13.4287548004,59.5018898048,586.993241978,422.9099411921,68.1698006258,6.2608508933,16.2605291533,13.701622763,59.6904975882,84.6417584144,377.9100633595,268.4783910143,190.6037833725,37.1116441161,1.6261626062,8.6098220233,5.7391370982,24.7878419468,38.3235646298,174.3892033745,24.9692976466,18.9731347165,2.2336598573,0.4201878233,0.4427367399,0.6140379815,2.2855405435,3.6691768703,15.6424581766,349.8446891775,250.799477859,44.2505355294,2.3805314884,10.8141721512,7.6102670138,33.9897052613,49.5126155539,227.6567391322
2310021401,0,0,0,0,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines <50 HP w/NSCR""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310021601,,,,46522378.559739,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Initial Completions""",2255.1703938359,116.3917445707,1204.8789533261,273.1349592643,34.635855526,626.1288811488,793.5945255305,570.878669825,58.7993450367,3.8372360949,20.3816115705,16.9009060764,122.7967557815,108.5949525757,526.0012625322,49.7838709875,38.9226806695,3.1789985337,0.2683261255,0.9566978123,0.9663706099,5.490797209,6.7051450743,32.5145112998,389.9718523063,275.4945828916,25.2022213005,1.9268218829,10.2863284378,8.3935597377,68.6683372768,53.0811426856,259.8756680932,121.1922230061,89.6722897548,12.9197980236,0.5504565388,2.95427947,2.4523590604,12.643040152,17.1840424385,78.6857767607,13.7620521901,10.3580608181,0.6950602018,0.0734991912,0.2514461812,0.2783759486,2.1056098152,1.7714326488,9.1123384728,216.685782954,154.958850477,16.735514607,1.0067852495,5.8701061322,4.7633916208,33.3511345769,29.5548464586,144.3348595417
2310012000,122518.35517605,1042.1259564765,38.0047737798,4541.2894570605,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum : Off-shore;Total: All Processes""",6.2711175625,0.2742673267,2.891594101,1.3640007186,0.1578780004,1.5833774158,2.3721016164,1.0922913183,0.2772654677,0.0105840202,0.0637762212,0.0385742459,0.8896103385,0.4061939089,1.3960972469,0.1298982682,0.0702671328,0.0137128258,0.0008996604,0.002855277,0.0023806731,0.0397826987,0.0209063219,0.0776486664,1.0989820158,0.489888032,0.1401037872,0.004497723,0.029576073,0.0174172674,0.4174991311,0.1918535436,0.6411490007,0.5024621487,0.2382242767,0.0536221577,0.0025381103,0.0141909457,0.0085009604,0.1853856969,0.0843183812,0.2991351562,0.0653480167,0.0297328411,0.0072069047,0.0002033734,0.0014177743,0.0009881249,0.025798998,0.0112464811,0.0380922908,0.5753790615,0.2641662385,0.062616933,0.0024451062,0.0157355156,0.0092866907,0.2211285766,0.0978633686,0.340053736
2310022000,69818.90623338,285.1148100902,127.3034022489,1701.7237771436,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas : Off-shore;Total: All Processes""",7.0078594341,0.2780955961,3.6015900965,1.2880952244,0.1797464087,1.6603321083,2.4647728719,1.0677869636,0.4579060184,0.0084078043,0.0963828256,0.0349535218,0.7993357356,0.4240805206,1.4531853136,0.1190046853,0.0609306833,0.0196058709,0.0006188822,0.0041180012,0.0018777498,0.0318534977,0.0186623033,0.0722564275,1.3093447399,0.5390947364,0.2689431329,0.0040187243,0.0495345356,0.0177584879,0.4299951217,0.2330521599,0.7590240281,0.4181991265,0.1933444213,0.0632852213,0.0016748055,0.0174452675,0.0064532748,0.1359961355,0.0691143418,0.2525833281,0.0714264113,0.0302824414,0.0139248497,0.0002031366,0.0023847096,0.0009183025,0.0237129714,0.0124670875,0.0414989056,0.5467495053,0.2441159053,0.0921325902,0.0018921334,0.0228984097,0.0079451218,0.1777653443,0.0907760038,0.3277948573
